Year,Month,Monthly_Anomaly,Monthly_Unc,Annual_Anomaly,Annual_Unc,FiveYear_Anomaly,FiveYear_Unc,TenYear_Anomaly,TenYear_Unc,TwentyYear_Anomaly,TwentyYear_Unc
1987,3,0.193,0.032,0.267,0.027,0.228,0.019,0.271,0.019,0.264,0.017
1987,4,0.267,0.034,0.281,0.028,0.232,0.019,0.272,0.018,0.265,0.017
1987,5,0.256,0.035,0.294,0.028,0.236,0.019,0.273,0.018,0.265,0.017
1987,6,0.309,0.043,0.321,0.028,0.244,0.019,0.274,0.018,0.266,0.017
1987,7,0.381,0.042,0.339,0.028,0.247,0.019,0.274,0.018,0.267,0.017
1987,8,0.252,0.037,0.33,0.028,0.255,0.019,0.274,0.018,0.269,0.017
1987,9,0.345,0.045,0.352,0.028,0.263,0.019,0.273,0.018,0.27,0.017
1987,10,0.325,0.041,0.366,0.028,0.269,0.02,0.272,0.018,0.273,0.017
1987,11,0.249,0.034,0.374,0.028,0.273,0.02,0.271,0.018,0.274,0.017
1987,12,0.487,0.037,0.379,0.028,0.277,0.02,0.27,0.018,0.277,0.017
1988,1,0.54,0.032,0.369,0.028,0.283,0.02,0.269,0.018,0.279,0.017
1988,2,0.359,0.034,0.377,0.028,0.285,0.02,0.268,0.018,0.282,0.017
1988,3,0.452,0.035,0.375,0.028,0.287,0.02,0.269,0.018,0.283,0.017
1988,4,0.441,0.032,0.376,0.028,0.292,0.02,0.269,0.018,0.285,0.017
1988,5,0.349,0.039,0.37,0.028,0.298,0.02,0.268,0.018,0.288,0.017
1988,6,0.364,0.041,0.354,0.028,0.303,0.02,0.268,0.018,0.29,0.017
1988,7,0.269,0.035,0.321,0.028,0.305,0.02,0.269,0.018,0.293,0.017
1988,8,0.349,0.048,0.314,0.028,0.307,0.02,0.268,0.018,0.297,0.017
1988,9,0.317,0.04,0.298,0.028,0.309,0.02,0.266,0.018,0.298,0.017
1988,10,0.336,0.044,0.283,0.029,0.314,0.02,0.266,0.018,0.3,0.017
1988,11,0.172,0.034,0.264,0.029,0.317,0.02,0.264,0.018,0.301,0.017
1988,12,0.3,0.036,0.244,0.029,0.323,0.02,0.265,0.018,0.303,0.017
1989,1,0.144,0.034,0.243,0.03,0.33,0.02,0.265,0.018,0.304,0.017
1989,2,0.274,0.03,0.235,0.03,0.333,0.02,0.265,0.018,0.306,0.018
1989,3,0.264,0.032,0.23,0.03,0.338,0.02,0.266,0.018,0.307,0.018
1989,4,0.258,0.043,0.227,0.031,0.341,0.02,0.267,0.018,0.308,0.018
1989,5,0.12,0.045,0.231,0.031,0.344,0.02,0.268,0.018,0.308,0.018
1989,6,0.132,0.044,0.244,0.031,0.347,0.02,0.271,0.018,0.309,0.018
1989,7,0.255,0.044,0.269,0.031,0.35,0.02,0.273,0.018,0.31,0.018
1989,8,0.252,0.071,0.284,0.031,0.351,0.02,0.273,0.018,0.311,0.018
1989,9,0.254,0.044,0.318,0.03,0.354,0.02,0.275,0.018,0.311,0.018
1989,10,0.3,0.041,0.341,0.03,0.355,0.02,0.278,0.018,0.312,0.018
1989,11,0.223,0.04,0.364,0.03,0.355,0.02,0.281,0.018,0.312,0.018
1989,12,0.45,0.042,0.382,0.03,0.354,0.02,0.285,0.018,0.312,0.018
1990,1,0.447,0.034,0.39,0.03,0.349,0.02,0.287,0.018,0.312,0.018
1990,2,0.453,0.037,0.393,0.03,0.346,0.021,0.293,0.018,0.312,0.018
1990,3,0.678,0.04,0.391,0.03,0.34,0.021,0.295,0.018,0.313,0.018
1990,4,0.529,0.035,0.403,0.03,0.336,0.021,0.297,0.018,0.314,0.018
1990,5,0.391,0.032,0.421,0.03,0.332,0.021,0.298,0.018,0.314,0.018
1990,6,0.351,0.038,0.422,0.03,0.328,0.021,0.301,0.019,0.314,0.018
1990,7,0.348,0.05,0.422,0.03,0.326,0.021,0.305,0.019,0.315,0.018
1990,8,0.291,0.038,0.427,0.029,0.327,0.021,0.307,0.019,0.315,0.018
1990,9,0.237,0.054,0.397,0.029,0.326,0.021,0.309,0.019,0.316,0.018
1990,10,0.437,0.044,0.398,0.029,0.324,0.021,0.311,0.019,0.316,0.018
1990,11,0.441,0.047,0.396,0.029,0.322,0.021,0.314,0.019,0.316,0.018
1990,12,0.463,0.04,0.405,0.029,0.32,0.021,0.315,0.019,0.316,0.018
1991,1,0.442,0.036,0.414,0.03,0.32,0.021,0.315,0.019,0.316,0.018
1991,2,0.515,0.031,0.42,0.03,0.316,0.021,0.316,0.019,0.317,0.018
1991,3,0.326,0.033,0.426,0.029,0.313,0.021,0.317,0.019,0.318,0.018
1991,4,0.53,0.035,0.416,0.029,0.311,0.021,0.318,0.019,0.319,0.018
1991,5,0.367,0.039,0.405,0.029,0.31,0.021,0.318,0.019,0.321,0.018
1991,6,0.467,0.035,0.395,0.029,0.31,0.021,0.32,0.019,0.321,0.018
1991,7,0.457,0.04,0.402,0.029,0.312,0.021,0.322,0.019,0.322,0.018
1991,8,0.353,0.035,0.398,0.029,0.309,0.021,0.324,0.019,0.322,0.018
1991,9,0.313,0.038,0.404,0.029,0.311,0.021,0.325,0.019,0.323,0.018
1991,10,0.321,0.037,0.385,0.029,0.313,0.021,0.326,0.019,0.325,0.018
1991,11,0.302,0.038,0.38,0.03,0.317,0.021,0.327,0.019,0.327,0.018
1991,12,0.354,0.039,0.361,0.03,0.321,0.021,0.329,0.019,0.327,0.018
1992,1,0.523,0.033,0.328,0.03,0.322,0.021,0.33,0.019,0.33,0.018
1992,2,0.464,0.034,0.305,0.031,0.321,0.021,0.33,0.019,0.332,0.018
1992,3,0.401,0.038,0.276,0.032,0.321,0.021,0.332,0.019,0.336,0.018
1992,4,0.297,0.035,0.257,0.032,0.323,0.021,0.333,0.019,0.338,0.018
1992,5,0.304,0.043,0.234,0.032,0.327,0.021,0.334,0.019,0.34,0.018
1992,6,0.247,0.041,0.226,0.031,0.326,0.021,0.336,0.019,0.341,0.018
1992,7,0.062,0.038,0.218,0.031,0.327,0.021,0.336,0.019,0.343,0.018
1992,8,0.076,0.04,0.213,0.031,0.331,0.021,0.338,0.019,0.345,0.018
1992,9,-0.039,0.042,0.212,0.031,0.327,0.021,0.34,0.019,0.347,0.018
1992,10,0.093,0.048,0.212,0.031,0.325,0.021,0.342,0.019,0.348,0.018
1992,11,0.031,0.037,0.208,0.03,0.324,0.021,0.345,0.019,0.35,0.018
1992,12,0.254,0.046,0.207,0.03,0.325,0.021,0.347,0.019,0.35,0.018
1993,1,0.432,0.041,0.222,0.03,0.327,0.021,0.348,0.019,0.351,0.018
1993,2,0.401,0.034,0.226,0.031,0.33,0.021,0.352,0.019,0.351,0.018
1993,3,0.381,0.036,0.241,0.03,0.331,0.021,0.353,0.019,0.352,0.018
1993,4,0.299,0.035,0.254,0.031,0.331,0.021,0.356,0.019,0.354,0.018
1993,5,0.262,0.039,0.26,0.031,0.331,0.021,0.358,0.019,0.355,0.018
1993,6,0.238,0.038,0.262,0.031,0.328,0.021,0.361,0.019,0.356,0.018
1993,7,0.239,0.046,0.25,0.031,0.325,0.021,0.364,0.02,0.357,0.018
1993,8,0.127,0.042,0.223,0.031,0.325,0.021,0.367,0.02,0.358,0.018
1993,9,0.138,0.041,0.223,0.031,0.325,0.021,0.367,0.02,0.359,0.018
1993,10,0.248,0.042,0.231,0.031,0.321,0.021,0.368,0.02,0.361,0.018
1993,11,0.104,0.039,0.238,0.031,0.32,0.021,0.37,0.02,0.362,0.018
1993,12,0.27,0.034,0.251,0.031,0.316,0.021,0.372,0.02,0.364,0.018
1994,1,0.293,0.036,0.254,0.031,0.314,0.021,0.375,0.02,0.366,0.018
1994,2,0.081,0.037,0.262,0.03,0.314,0.021,0.379,0.02,0.368,0.018
1994,3,0.38,0.035,0.273,0.03,0.312,0.021,0.379,0.02,0.37,0.018
1994,4,0.396,0.035,0.287,0.03,0.31,0.021,0.38,0.02,0.371,0.018
1994,5,0.341,0.037,0.315,0.03,0.31,0.021,0.381,0.02,0.372,0.018
1994,6,0.398,0.036,0.324,0.03,0.311,0.021,0.383,0.02,0.373,0.018
1994,7,0.273,0.044,0.343,0.03,0.309,0.021,0.383,0.02,0.374,0.018
1994,8,0.225,0.036,0.395,0.03,0.309,0.021,0.384,0.02,0.376,0.018
1994,9,0.264,0.041,0.4,0.03,0.31,0.021,0.384,0.02,0.377,0.018
1994,10,0.422,0.038,0.402,0.03,0.312,0.021,0.384,0.02,0.379,0.018
1994,11,0.435,0.034,0.398,0.03,0.313,0.021,0.385,0.02,0.382,0.018
1994,12,0.377,0.034,0.399,0.03,0.318,0.021,0.385,0.02,0.384,0.018
1995,1,0.524,0.035,0.416,0.029,0.324,0.021,0.384,0.02,0.386,0.018
1995,2,0.708,0.036,0.436,0.029,0.33,0.021,0.385,0.02,0.389,0.018
1995,3,0.437,0.037,0.44,0.029,0.339,0.021,0.383,0.02,0.391,0.018
1995,4,0.417,0.036,0.442,0.029,0.349,0.021,0.383,0.02,0.393,0.018
1995,5,0.295,0.035,0.439,0.029,0.359,0.021,0.383,0.02,0.395,0.018
1995,6,0.415,0.037,0.434,0.029,0.365,0.021,0.383,0.02,0.397,0.018
1995,7,0.469,0.038,0.413,0.029,0.369,0.021,0.383,0.02,0.399,0.018
1995,8,0.466,0.038,0.395,0.029,0.377,0.021,0.384,0.02,0.401,0.018
1995,9,0.322,0.041,0.384,0.029,0.381,0.021,0.384,0.02,0.403,0.018
1995,10,0.438,0.042,0.378,0.028,0.387,0.021,0.383,0.02,0.405,0.018
1995,11,0.405,0.037,0.377,0.028,0.394,0.021,0.382,0.02,0.408,0.018
1995,12,0.31,0.032,0.363,0.028,0.401,0.022,0.38,0.02,0.41,0.018
1996,1,0.27,0.033,0.349,0.028,0.408,0.021,0.381,0.02,0.411,0.018
1996,2,0.491,0.038,0.342,0.028,0.417,0.021,0.38,0.02,0.412,0.018
1996,3,0.308,0.032,0.332,0.027,0.422,0.021,0.382,0.02,0.413,0.018
1996,4,0.347,0.033,0.312,0.028,0.426,0.021,0.383,0.02,0.414,0.018
1996,5,0.28,0.039,0.302,0.028,0.43,0.021,0.384,0.02,0.415,0.018
1996,6,0.245,0.033,0.31,0.028,0.435,0.021,0.385,0.02,0.417,0.018
1996,7,0.307,0.04,0.32,0.028,0.438,0.021,0.385,0.02,0.419,0.018
1996,8,0.381,0.035,0.317,0.028,0.448,0.021,0.386,0.02,0.421,0.018
1996,9,0.201,0.039,0.332,0.029,0.447,0.022,0.387,0.02,0.423,0.018
1996,10,0.195,0.04,0.338,0.029,0.447,0.021,0.388,0.02,0.425,0.018
1996,11,0.287,0.037,0.346,0.029,0.446,0.021,0.391,0.02,0.427,0.018
1996,12,0.412,0.032,0.371,0.03,0.445,0.021,0.393,0.02,0.43,0.018
1997,1,0.383,0.033,0.379,0.03,0.445,0.021,0.395,0.02,0.432,0.018
1997,2,0.461,0.036,0.384,0.03,0.446,0.021,0.398,0.02,0.433,0.018
1997,3,0.484,0.036,0.411,0.03,0.447,0.021,0.401,0.02,0.435,0.018
1997,4,0.424,0.035,0.448,0.03,0.445,0.021,0.404,0.02,0.437,0.018
1997,5,0.371,0.035,0.478,0.029,0.444,0.021,0.406,0.02,0.438,0.018
1997,6,0.546,0.039,0.497,0.029,0.445,0.021,0.408,0.02,0.439,0.018
1997,7,0.402,0.04,0.518,0.029,0.441,0.021,0.412,0.02,0.44,0.018
1997,8,0.443,0.039,0.556,0.029,0.438,0.021,0.416,0.02,0.441,0.018
1997,9,0.522,0.036,0.565,0.029,0.439,0.021,0.421,0.02,0.441,0.018
1997,10,0.642,0.034,0.588,0.029,0.441,0.021,0.424,0.02,0.442,0.018
1997,11,0.643,0.033,0.612,0.029,0.442,0.021,0.428,0.02,0.443,0.018
1997,12,0.645,0.037,0.621,0.029,0.441,0.021,0.43,0.02,0.443,0.018
1998,1,0.632,0.039,0.644,0.029,0.439,0.021,0.433,0.02,0.442,0.018
1998,2,0.916,0.037,0.663,0.029,0.437,0.021,0.435,0.02,0.442,0.018
1998,3,0.597,0.034,0.654,0.03,0.438,0.021,0.436,0.02,0.443,0.018
1998,4,0.692,0.041,0.639,0.03,0.434,0.021,0.439,0.02,0.443,0.018
1998,5,0.658,0.037,0.616,0.03,0.433,0.021,0.441,0.02,0.443,0.018
1998,6,0.658,0.039,0.61,0.03,0.432,0.021,0.443,0.02,0.444,0.019
1998,7,0.676,0.039,0.599,0.03,0.436,0.021,0.445,0.02,0.445,0.019
1998,8,0.675,0.035,0.578,0.03,0.435,0.021,0.449,0.019,0.445,0.018
1998,9,0.416,0.038,0.556,0.03,0.44,0.021,0.452,0.019,0.446,0.018
1998,10,0.459,0.043,0.529,0.03,0.444,0.021,0.456,0.019,0.447,0.018
1998,11,0.369,0.035,0.498,0.03,0.449,0.021,0.459,0.019,0.449,0.019
1998,12,0.575,0.035,0.471,0.03,0.453,0.021,0.463,0.019,0.45,0.019
1999,1,0.494,0.036,0.438,0.03,0.456,0.021,0.466,0.02,0.452,0.019
1999,2,0.666,0.037,0.404,0.03,0.457,0.021,0.472,0.02,0.453,0.019
1999,3,0.338,0.037,0.397,0.03,0.462,0.021,0.474,0.02,0.454,0.019
1999,4,0.365,0.033,0.387,0.029,0.466,0.021,0.476,0.02,0.455,0.019
1999,5,0.28,0.036,0.384,0.029,0.472,0.021,0.476,0.02,0.457,0.019
1999,6,0.338,0.04,0.374,0.029,0.475,0.021,0.476,0.02,0.459,0.019
1999,7,0.286,0.038,0.358,0.029,0.481,0.021,0.476,0.02,0.461,0.019
1999,8,0.267,0.035,0.346,0.029,0.486,0.021,0.478,0.019,0.463,0.019
1999,9,0.328,0.036,0.357,0.029,0.492,0.021,0.479,0.019,0.464,0.019
1999,10,0.335,0.041,0.373,0.029,0.495,0.021,0.481,0.019,0.465,0.019
1999,11,0.334,0.032,0.379,0.029,0.499,0.021,0.483,0.019,0.467,0.019
1999,12,0.457,0.032,0.381,0.028,0.498,0.021,0.484,0.019,0.468,0.019
2000,1,0.303,0.036,0.383,0.028,0.5,0.021,0.485,0.019,0.469,0.019
2000,2,0.524,0.036,0.393,0.028,0.501,0.021,0.484,0.019,0.47,0.019
2000,3,0.467,0.037,0.394,0.028,0.502,0.021,0.486,0.019,0.471,0.019
2000,4,0.552,0.036,0.386,0.028,0.5,0.021,0.489,0.019,0.472,0.019
2000,5,0.358,0.033,0.383,0.028,0.498,0.021,0.491,0.019,0.474,0.019
2000,6,0.365,0.034,0.369,0.028,0.495,0.021,0.493,0.019,0.475,0.019
2000,7,0.301,0.038,0.384,0.028,0.497,0.021,0.493,0.019,0.476,0.019
2000,8,0.392,0.036,0.379,0.028,0.492,0.021,0.494,0.019,0.477,0.019
2000,9,0.335,0.038,0.391,0.028,0.492,0.021,0.497,0.019,0.478,0.019
2000,10,0.243,0.038,0.394,0.028,0.49,0.021,0.499,0.019,0.479,0.019
2000,11,0.297,0.032,0.409,0.028,0.488,0.02,0.501,0.019,0.48,0.019
2000,12,0.294,0.037,0.42,0.028,0.485,0.02,0.504,0.019,0.48,0.019
2001,1,0.483,0.032,0.437,0.028,0.482,0.02,0.506,0.019,0.48,0.019
2001,2,0.462,0.034,0.442,0.028,0.48,0.02,0.508,0.019,0.48,0.019
2001,3,0.615,0.032,0.453,0.028,0.483,0.02,0.51,0.019,0.481,0.019
2001,4,0.584,0.031,0.472,0.028,0.486,0.02,0.511,0.019,0.481,0.019
2001,5,0.533,0.035,0.501,0.028,0.488,0.02,0.512,0.019,0.481,0.019
2001,6,0.495,0.036,0.523,0.028,0.491,0.02,0.515,0.019,0.482,0.019
2001,7,0.508,0.035,0.547,0.029,0.493,0.02,0.517,0.019,0.483,0.019
2001,8,0.458,0.039,0.573,0.029,0.495,0.02,0.519,0.019,0.484,0.019
2001,9,0.468,0.037,0.59,0.029,0.5,0.02,0.521,0.019,0.485,0.019
2001,10,0.467,0.038,0.593,0.029,0.504,0.021,0.525,0.019,0.486,0.019
2001,11,0.649,0.039,0.597,0.03,0.506,0.021,0.527,0.019,0.487,0.019
2001,12,0.552,0.043,0.596,0.029,0.506,0.021,0.53,0.019,0.487,0.019
2002,1,0.774,0.039,0.6,0.029,0.506,0.02,0.535,0.019,0.487,0.019
2002,2,0.769,0.04,0.603,0.029,0.509,0.02,0.536,0.019,0.487,0.019
2002,3,0.82,0.033,0.61,0.028,0.512,0.02,0.537,0.019,0.487,0.019
2002,4,0.621,0.032,0.615,0.028,0.516,0.02,0.54,0.019,0.489,0.019
2002,5,0.589,0.037,0.604,0.028,0.522,0.02,0.542,0.019,0.49,0.019
2002,6,0.474,0.031,0.597,0.028,0.523,0.02,0.542,0.019,0.492,0.019
2002,7,0.562,0.036,0.595,0.028,0.529,0.02,0.543,0.019,0.494,0.019
2002,8,0.494,0.032,0.584,0.028,0.53,0.02,0.543,0.019,0.496,0.019
2002,9,0.55,0.032,0.565,0.028,0.534,0.021,0.543,0.019,0.499,0.019
2002,10,0.523,0.039,0.561,0.027,0.536,0.021,0.542,0.019,0.501,0.019
2002,11,0.524,0.038,0.557,0.027,0.54,0.021,0.541,0.019,0.504,0.019
2002,12,0.467,0.039,0.556,0.027,0.544,0.021,0.539,0.019,0.505,0.019
2003,1,0.745,0.033,0.551,0.027,0.548,0.021,0.536,0.019,0.506,0.019
2003,2,0.645,0.032,0.557,0.027,0.551,0.021,0.531,0.019,0.507,0.019
2003,3,0.587,0.032,0.559,0.028,0.556,0.021,0.532,0.019,0.508,0.019
2003,4,0.568,0.034,0.571,0.027,0.563,0.021,0.53,0.019,0.509,0.019
2003,5,0.546,0.036,0.569,0.027,0.57,0.021,0.529,0.019,0.51,0.019
2003,6,0.458,0.039,0.592,0.027,0.575,0.021,0.527,0.019,0.512,0.019
2003,7,0.511,0.04,0.583,0.027,0.576,0.021,0.526,0.019,0.513,0.019
2003,8,0.566,0.034,0.592,0.027,0.58,0.021,0.524,0.019,0.515,0.019
2003,9,0.573,0.035,0.596,0.027,0.579,0.021,0.524,0.019,0.517,0.019
2003,10,0.665,0.036,0.6,0.028,0.578,0.021,0.526,0.019,0.519,0.019
2003,11,0.494,0.034,0.586,0.028,0.576,0.021,0.528,0.019,0.522,0.019
2003,12,0.75,0.033,0.579,0.028,0.578,0.021,0.527,0.019,0.523,0.019
2004,1,0.632,0.035,0.561,0.027,0.577,0.021,0.528,0.019,0.525,0.019
2004,2,0.756,0.033,0.55,0.028,0.58,0.021,0.527,0.019,0.526,0.019
2004,3,0.629,0.035,0.544,0.027,0.581,0.02,0.528,0.019,0.528,0.019
2004,4,0.625,0.038,0.537,0.027,0.583,0.02,0.53,0.019,0.529,0.019
2004,5,0.378,0.031,0.553,0.027,0.582,0.02,0.533,0.019,0.531,0.019
2004,6,0.373,0.036,0.532,0.027,0.585,0.02,0.535,0.019,0.532,0.019
2004,7,0.29,0.037,0.537,0.026,0.588,0.02,0.539,0.019,0.533,0.019
2004,8,0.441,0.037,0.521,0.026,0.586,0.02,0.542,0.019,0.536,0.019
2004,9,0.494,0.032,0.528,0.026,0.583,0.02,0.544,0.019,0.538,0.019
2004,10,0.578,0.031,0.533,0.026,0.584,0.02,0.546,0.019,0.539,0.019
2004,11,0.691,0.031,0.55,0.026,0.585,0.02,0.549,0.019,0.54,0.019
2004,12,0.493,0.033,0.569,0.026,0.586,0.02,0.55,0.019,0.541,0.019
2005,1,0.697,0.032,0.592,0.026,0.586,0.02,0.554,0.02,0.542,0.019
2005,2,0.568,0.031,0.6,0.026,0.586,0.02,0.556,0.02,0.543,0.019
2005,3,0.712,0.035,0.612,0.026,0.584,0.02,0.559,0.02,0.545,0.019
2005,4,0.685,0.038,0.622,0.026,0.584,0.02,0.561,0.02,0.546,0.019
2005,5,0.577,0.031,0.621,0.026,0.584,0.02,0.564,0.02,0.548,0.019
2005,6,0.6,0.039,0.633,0.026,0.583,0.02,0.566,0.02,0.55,0.019
2005,7,0.569,0.034,0.618,0.026,0.575,0.02,0.569,0.02,0.551,0.019
2005,8,0.536,0.036,0.628,0.026,0.57,0.02,0.571,0.02,0.552,0.019
2005,9,0.633,0.03,0.617,0.026,0.572,0.02,0.572,0.02,0.554,0.019
2005,10,0.706,0.035,0.602,0.025,0.571,0.02,0.575,0.02,0.556,0.019
2005,11,0.673,0.038,0.589,0.025,0.569,0.02,0.578,0.02,0.559,0.019
2005,12,0.645,0.035,0.588,0.025,0.569,0.02,0.58,0.02,0.562,0.019
2006,1,0.507,0.029,0.581,0.025,0.569,0.02,0.579,0.02,0.565,0.019
2006,2,0.692,0.03,0.589,0.025,0.567,0.02,0.579,0.02,0.568,0.019
2006,3,0.577,0.028,0.58,0.025,0.566,0.02,0.579,0.02,0.572,0.019
2006,4,0.504,0.028,0.571,0.024,0.565,0.02,0.579,0.02,0.575,0.019
2006,5,0.427,0.035,0.563,0.024,0.567,0.02,0.578,0.02,0.578,0.019
2006,6,0.588,0.034,0.571,0.024,0.563,0.02,0.579,0.02,0.58,0.019
2006,7,0.484,0.043,0.607,0.025,0.562,0.02,0.581,0.02,0.582,0.019
2006,8,0.636,0.032,0.606,0.024,0.559,0.02,0.582,0.02,0.584,0.019
2006,9,0.525,0.032,0.609,0.024,0.557,0.02,0.583,0.02,0.586,0.019
2006,10,0.594,0.033,0.626,0.025,0.556,0.02,0.583,0.02,0.589,0.019
2006,11,0.581,0.031,0.641,0.025,0.56,0.021,0.582,0.02,0.591,0.019
2006,12,0.742,0.039,0.637,0.024,0.564,0.021,0.582,0.02,0.592,0.019
2007,1,0.936,0.029,0.643,0.024,0.571,0.021,0.579,0.02,0.595,0.019
2007,2,0.672,0.027,0.631,0.024,0.574,0.021,0.576,0.02,0.597,0.019
2007,3,0.613,0.032,0.627,0.024,0.576,0.021,0.573,0.02,0.599,0.019
2007,4,0.709,0.033,0.621,0.024,0.576,0.021,0.573,0.02,0.601,0.019
2007,5,0.607,0.03,0.613,0.025,0.575,0.021,0.574,0.02,0.603,0.019
2007,6,0.542,0.031,0.588,0.025,0.578,0.021,0.576,0.02,0.604,0.019
2007,7,0.555,0.03,0.532,0.025,0.578,0.021,0.576,0.02,0.606,0.019
2007,8,0.502,0.029,0.504,0.025,0.582,0.021,0.577,0.02,0.607,0.019
2007,9,0.473,0.031,0.51,0.025,0.584,0.021,0.577,0.02,0.608,0.019
2007,10,0.523,0.033,0.493,0.025,0.586,0.021,0.579,0.02,0.608,0.019
2007,11,0.487,0.034,0.481,0.025,0.588,0.021,0.58,0.02,0.609,0.019
2007,12,0.434,0.029,0.473,0.025,0.589,0.022,0.58,0.02,0.609,0.019
2008,1,0.266,0.028,0.47,0.025,0.59,0.022,0.579,0.02,0.61,0.019
2008,2,0.337,0.029,0.465,0.026,0.591,0.022,0.579,0.02,0.609,0.019
2008,3,0.684,0.036,0.468,0.026,0.589,0.022,0.579,0.021,0.61,0.019
2008,4,0.504,0.032,0.475,0.027,0.588,0.022,0.579,0.021,0.611,0.019
2008,5,0.462,0.029,0.484,0.027,0.587,0.022,0.579,0.021,0.611,0.019
2008,6,0.447,0.038,0.489,0.028,0.584,0.022,0.58,0.021,0.611,0.019
2008,7,0.523,0.032,0.519,0.029,0.583,0.022,0.581,0.021,0.611,0.019
2008,8,0.441,0.036,0.536,0.028,0.579,0.022,0.582,0.021,0.612,0.019
2008,9,0.504,0.035,0.521,0.028,0.578,0.022,0.582,0.021,0.613,0.019
2008,10,0.618,0.037,0.529,0.029,0.58,0.022,0.582,0.021,0.614,0.019
2008,11,0.588,0.039,0.538,0.03,0.581,0.022,0.584,0.021,0.616,0.019
2008,12,0.496,0.041,0.554,0.031,0.581,0.022,0.583,0.021,0.617,0.019
2009,1,0.621,0.037,0.567,0.031,0.584,0.022,0.584,0.021,0.619,0.019
2009,2,0.547,0.032,0.583,0.031,0.585,0.022,0.581,0.021,0.62,0.019
2009,3,0.504,0.035,0.593,0.031,0.584,0.023,0.582,0.021,0.623,0.019
2009,4,0.599,0.04,0.592,0.03,0.584,0.023,0.583,0.021,0.625,0.019
2009,5,0.571,0.043,0.596,0.03,0.582,0.023,0.586,0.021,0.627,0.019
2009,6,0.638,0.044,0.607,0.031,0.578,0.023,0.589,0.021,0.629,0.019
2009,7,0.681,0.036,0.616,0.03,0.569,0.023,0.591,0.021,0.631,0.019
2009,8,0.633,0.031,0.636,0.03,0.565,0.023,0.594,0.021,0.634,0.019
2009,9,0.626,0.032,0.663,0.03,0.563,0.023,0.596,0.021,0.636,0.019
2009,10,0.603,0.036,0.682,0.029,0.562,0.023,0.597,0.021,0.638,0.019
2009,11,0.635,0.041,0.694,0.029,0.564,0.023,0.596,0.021,0.64,0.019
2009,12,0.627,0.038,0.693,0.028,0.565,0.023,0.598,0.021,0.643,0.019
2010,1,0.735,0.032,0.687,0.027,0.566,0.023,0.599,0.021,0.646,0.019
2010,2,0.783,0.033,0.684,0.027,0.567,0.023,0.602,0.021,0.649,0.019
2010,3,0.831,0.04,0.677,0.027,0.57,0.023,0.603,0.021,0.652,0.019
2010,4,0.822,0.037,0.678,0.028,0.573,0.023,0.604,0.021,0.654,0.019
2010,5,0.712,0.041,0.678,0.027,0.576,0.023,0.605,0.021,0.656,0.019
2010,6,0.626,0.032,0.663,0.027,0.576,0.024,0.607,0.021,0.658,0.019
2010,7,0.607,0.031,0.641,0.026,0.583,0.024,0.608,0.021,0.66,0.019
2010,8,0.607,0.028,0.615,0.027,0.588,0.024,0.61,0.021,0.662,0.019
2010,9,0.532,0.033,0.588,0.027,0.586,0.024,0.612,0.021,0.664,0.019
2010,10,0.617,0.033,0.569,0.026,0.587,0.023,0.614,0.021,0.667,0.019
2010,11,0.64,0.04,0.55,0.026,0.589,0.023,0.616,0.021,0.669,0.019
2010,12,0.441,0.041,0.548,0.027,0.592,0.024,0.62,0.021,0.671,0.02
2011,1,0.481,0.031,0.554,0.027,0.592,0.023,0.625,0.022,0.672,0.02
2011,2,0.46,0.026,0.559,0.027,0.596,0.023,0.629,0.021,0.673,0.02
2011,3,0.508,0.031,0.557,0.027,0.598,0.023,0.634,0.022,0.673,0.02
2011,4,0.601,0.028,0.552,0.027,0.598,0.023,0.639,0.022,0.674,0.02
2011,5,0.488,0.031,0.537,0.027,0.601,0.023,0.643,0.022,0.675,0.02
2011,6,0.594,0.044,0.544,0.027,0.604,0.023,0.644,0.022,0.676,0.02
2011,7,0.676,0.033,0.537,0.028,0.605,0.023,0.647,0.021,0.677,0.02
2011,8,0.672,0.035,0.535,0.028,0.603,0.023,0.649,0.022,0.679,0.02
2011,9,0.504,0.033,0.533,0.027,0.606,0.023,0.651,0.022,0.68,0.02
2011,10,0.558,0.032,0.539,0.027,0.609,0.023,0.653,0.022,0.682,0.02
2011,11,0.456,0.048,0.556,0.027,0.613,0.023,0.654,0.022,0.683,0.02
2011,12,0.535,0.049,0.559,0.026,0.613,0.023,0.654,0.022,0.684,0.02
2012,1,0.395,0.03,0.55,0.026,0.611,0.023,0.655,0.022,0.684,0.02
2012,2,0.435,0.028,0.545,0.026,0.614,0.023,0.658,0.022,0.685,0.02
2012,3,0.486,0.028,0.556,0.026,0.616,0.023,0.661,0.022,0.685,0.02
2012,4,0.671,0.03,0.567,0.026,0.618,0.023,0.663,0.022,0.686,0.02
2012,5,0.695,0.032,0.585,0.026,0.617,0.023,0.665,0.022,0.686,0.02
2012,6,0.629,0.036,0.578,0.026,0.619,0.023,0.666,0.022,0.688,0.02
2012,7,0.567,0.033,0.6,0.027,0.62,0.023,0.668,0.022,0.689,0.02
2012,8,0.615,0.031,0.617,0.026,0.621,0.023,0.671,0.022,0.69,0.02
2012,9,0.627,0.034,0.625,0.026,0.622,0.023,0.673,0.022,0.691,0.02
2012,10,0.691,0.046,0.613,0.026,0.621,0.023,0.675,0.022,0.693,0.02
